userName,score,at,content;;;;;;;
Pengguna Google,5,2021-04-05 11:27:58,lumayan;;;;;;;
Pengguna Google,5,2021-04-05 11:27:45,Tokopedia the best;;;;;;;
Pengguna Google,5,2021-04-05 11:27:29,Top;;;;;;;
Pengguna Google,5,2021-04-05 11:26:44,mudah mudahan bermanfaat;;;;;;;
"Pengguna Google,5,2021-04-05 11:26:35,""Bagus, dpat gratis belanja pertama gabung👍""";;;;;;;
Pengguna Google,5,2021-04-05 11:25:28,👍Mantap jiwa...;;;;;;;
Pengguna Google,5,2021-04-05 11:25:24,sangat membantu;;;;;;;
Pengguna Google,5,2021-04-05 11:24:20,mantull..;;;;;;;
Pengguna Google,5,2021-04-05 11:24:18,terbaik;;;;;;;
"Pengguna Google,1,2021-04-05 11:21:34,""Gimana Nih Katanya Daging Babi Nya Udh Di Sunat Kok Masi Aja Haram, Gk Jelas Sumpah""";;;;;;;
Pengguna Google,5,2021-04-05 11:18:53,sangat membantu saya;;;;;;;
Pengguna Google,5,2021-04-05 11:18:30,good simple;;;;;;;
Pengguna Google,5,2021-04-05 11:18:17,Good;;;;;;;
Pengguna Google,5,2021-04-05 11:18:12,Bagus dan tidak ribet;;;;;;;
"Pengguna Google,5,2021-04-05 11:17:07,""terima kasih atas bantuanya, sangat membantu sekali""";;;;;;;
Pengguna Google,5,2021-04-05 11:16:11,semoga bermamfaat buat belajarnya;;;;;;;
Pengguna Google,5,2021-04-05 11:15:23,mantul pokonya mah;;;;;;;
Pengguna Google,3,2021-04-05 11:15:15,Suip;;;;;;;
Pengguna Google,5,2021-04-05 11:14:56,Sangat bagus dan membantu sekali dalam kebutuhan saya sehari hari;;;;;;;
Pengguna Google,5,2021-04-05 11:13:22,recommended banget❤;;;;;;;
Pengguna Google,5,2021-04-05 11:13:19,nyaman dan aman🥰;;;;;;;
Pengguna Google,5,2021-04-05 11:13:02,aplikasi yang sangat amanat...;;;;;;;
Pengguna Google,5,2021-04-05 11:12:08,apk yang sangat membantu dalam menyelesaikan pelatihan. tokopedia bagus banget tengkyuuu smoga mnjadi apk belanja no 1 di indonesia🤗;;;;;;;
Pengguna Google,1,2021-04-05 11:12:05,Ok;;;;;;;
"Pengguna Google,1,2021-04-05 11:11:58,""Banyak promo yang tidak bisa digunakan!!! Kalaupun bisa, syaratnya sulit!!!""";;;;;;;
Pengguna Google,5,2021-04-05 11:10:21,keren;;;;;;;
Pengguna Google,5,2021-04-05 11:09:53,Pertahankan. Jgn kalah sama shopee 😀;;;;;;;
Pengguna Google,5,2021-04-05 11:08:44,Membantu;;;;;;;
Pengguna Google,2,2021-04-05 11:07:55,o.0;;;;;;;
Pengguna Google,5,2021-04-05 11:05:58,tokopedia sangat bermanfaat dan mudah proses transaksi nya;;;;;;;
"Pengguna Google,5,2021-04-05 11:05:44,""sangat bagus, memuaskan..""";;;;;;;
Pengguna Google,1,2021-04-05 11:05:02,Maaf sepertinya bermasalah.;;;;;;;
Pengguna Google,1,2021-04-05 11:04:01,Semoga Sertifikat saya juga cepat kelar nanti saya kasih bintang 5 ya tokopediaaaa;;;;;;;
Pengguna Google,5,2021-04-05 11:01:16,Mantapp;;;;;;;
Pengguna Google,4,2021-04-05 11:01:13,Overall oke si;;;;;;;
Pengguna Google,5,2021-04-05 10:59:12,Bagus;;;;;;;
Pengguna Google,5,2021-04-05 10:58:31,sangat membantu;;;;;;;
Pengguna Google,5,2021-04-05 10:58:20,bagus;;;;;;;
Pengguna Google,2,2021-04-05 10:57:41,SEMOGA SERTIFIKAT PRAKERJA SAYA SEGERA MELUNCUR .. NANTI SAYA KASIH LAGI DEH BINTANG 5;;;;;;;
Pengguna Google,5,2021-04-05 10:57:40,rekomendasi buat belanja;;;;;;;
Pengguna Google,2,2021-04-05 10:57:09,Koq jadi ga asik ya;;;;;;;
Pengguna Google,5,2021-04-05 10:57:06,mntap jiwa;;;;;;;
Pengguna Google,5,2021-04-05 10:56:59,Ini apa betul apa bohong klau betul gmana caranya terima kasih bantannya;;;;;;;
"Pengguna Google,5,2021-04-05 10:55:59,""menurut saya, kelebihan tokped ini lebih cepet loading nya ketimbang si oren, sayang dari segi tampilannya membingungkan? agak2 kurang rapi gitu drpd si oren. tapi ada satu yg cukup mengganggu, sistem bayarnya knp barang yg sudah dicheck out, tinggal transfer kok bisa dibeli org lain. ibarat barang sudah di tangan tapi disabet orang. lha trus buat apa ada hitungan mundur 24 jam itu. kalo untuk meminimalkan hit n run harusnya dibikin sistem kyk beli tiket pesawat, dikasih waktu sejam utk transfer""";;;;;;;
Pengguna Google,5,2021-04-05 10:55:57,Sangat baik;;;;;;;
Pengguna Google,5,2021-04-05 10:54:50,❤😁;;;;;;;
Pengguna Google,5,2021-04-05 10:54:12,Sangat bermanfaat 👍🏻👍🏻👍🏻;;;;;;;
Pengguna Google,5,2021-04-05 10:54:05,Puas;;;;;;;
Pengguna Google,5,2021-04-05 10:53:32,bagus;;;;;;;
Pengguna Google,1,2021-04-05 10:52:25,pulsa 50 rb nya kenapa harga nya jadi 49.300 jadi mau beli pakai diskon 49rb gak bisa;;;;;;;
Pengguna Google,5,2021-04-05 10:51:45,Mantap;;;;;;;
"Pengguna Google,5,2021-04-05 10:51:31,""Terimakasih banyak Tokopedia, suka bgt pake apk iniii""";;;;;;;
"Pengguna Google,5,2021-04-05 10:50:06,""tokopedia memang mantep, memudahkan dalam segala hal, terimakasih tokopedia dan prakerja""";;;;;;;
Pengguna Google,5,2021-04-05 10:50:04,Bayar tagihan gampang banget pake tokepedia;;;;;;;
Pengguna Google,5,2021-04-05 10:48:32,👍👍👍👍;;;;;;;
Pengguna Google,5,2021-04-05 10:46:39,Luar Biasa;;;;;;;
Pengguna Google,5,2021-04-05 10:46:34,Sangat membantu dan mudah untuk dipahami;;;;;;;
Pengguna Google,5,2021-04-05 10:46:23,Kaget Tiba 2 dapat vocer belanja300000;;;;;;;
Pengguna Google,5,2021-04-05 10:46:18,Wib wib coba cek tokopedia tiap tanggal 25 sampai akhir bulan😚;;;;;;;
Pengguna Google,5,2021-04-05 10:44:52,Tokopedia emang top markotop;;;;;;;
Pengguna Google,5,2021-04-05 10:43:57,terimakasih semoga bermanfaat;;;;;;;
Pengguna Google,5,2021-04-05 10:43:35,Aplikasi sangat bagus;;;;;;;
Pengguna Google,5,2021-04-05 10:43:12,Puas;;;;;;;
Pengguna Google,5,2021-04-05 10:42:59,sangat bagus;;;;;;;
Pengguna Google,5,2021-04-05 10:41:37,👍;;;;;;;
Pengguna Google,4,2021-04-05 10:41:10,sangat mudah;;;;;;;
Pengguna Google,5,2021-04-05 10:40:54,sangat bermanfaat;;;;;;;
"Pengguna Google,5,2021-04-05 10:40:39,""Terima kasih TokPed, sukses selalu jadi aplikasi no 1 Nasional.tq""";;;;;;;
Pengguna Google,5,2021-04-05 10:40:30,sangat baik;;;;;;;
Pengguna Google,5,2021-04-05 10:40:24,belanja ga perlu ribet di toko pedia ajah;;;;;;;
Pengguna Google,5,2021-04-05 10:40:02,Murah;;;;;;;
Pengguna Google,1,2021-04-05 10:39:46,Telek;;;;;;;
Pengguna Google,5,2021-04-05 10:39:43,Bagus bagus proud sama tokped;;;;;;;
Pengguna Google,1,2021-04-05 10:39:04,Gak rekomendasi buat belanja online mending apk sebelah dari pada tokped;;;;;;;
Pengguna Google,5,2021-04-05 10:38:58,Sangat membantu;;;;;;;
Pengguna Google,5,2021-04-05 10:38:50,sangat baik;;;;;;;
Pengguna Google,5,2021-04-05 10:38:25,Ok;;;;;;;
Pengguna Google,5,2021-04-05 10:38:20,aplikasi belanja yang sangat membantu memberikan kemudahan belanja;;;;;;;
Pengguna Google,5,2021-04-05 10:37:59,tokpeddd suka pokonyaaaa promo pengguna barunya da best lagii aplg brand ambassadornya BTS;;;;;;;
Pengguna Google,5,2021-04-05 10:37:42,Bagus banget hehe 😅 Semangat ya developer;;;;;;;
Pengguna Google,5,2021-04-05 10:35:21,Sangat membantu;;;;;;;
Pengguna Google,5,2021-04-05 10:35:07,Jossss;;;;;;;
Pengguna Google,5,2021-04-05 10:34:13,sangat puas untuk transaksi online;;;;;;;
Pengguna Google,5,2021-04-05 10:33:25,asik dapet gratis;;;;;;;
Pengguna Google,5,2021-04-05 10:33:18,proses cepat;;;;;;;
Pengguna Google,5,2021-04-05 10:32:44,mantab;;;;;;;
Pengguna Google,5,2021-04-05 10:32:43,sangat memuaskan;;;;;;;
Pengguna Google,5,2021-04-05 10:32:05,luar biasa keren;;;;;;;
Pengguna Google,5,2021-04-05 10:30:58,👍hebat;;;;;;;
Pengguna Google,5,2021-04-05 10:30:36,Bagus sekali aplikasinya;;;;;;;
Pengguna Google,5,2021-04-05 10:29:11,aplikasi belanja online yang mantap;;;;;;;
Pengguna Google,5,2021-04-05 10:28:11,Sungguh sangat membantu;;;;;;;
Pengguna Google,5,2021-04-05 10:27:49,mudah d mengerti;;;;;;;
Pengguna Google,5,2021-04-05 10:27:22,mana hadiahnya;;;;;;;
Pengguna Google,5,2021-04-05 10:26:17,Aplikasi bagus;;;;;;;
Pengguna Google,5,2021-04-05 10:25:45,Bagus 👍;;;;;;;
Pengguna Google,5,2021-04-05 10:25:28,sangat membantu;;;;;;;
Pengguna Google,5,2021-04-05 10:23:21,Mantaaaappp;;;;;;;
Pengguna Google,5,2021-04-05 10:22:48,recomended banget;;;;;;;
"Pengguna Google,1,2021-04-05 10:22:48,""Saya pelanggan setia tokopedia, terutama untuk pembayaran tagihan bulanan, eh... Sekarang ga bs login lg karena ga dapat kode OTP pd hal no ponsel masih aktif. Dicoba berkali-kali tetap sj ga bs. Lapor ke tokopedia care juga sudah sangat sering, tp tetap sj ga dpt kode OTP. Trus gmn ya solusinya?""";;;;;;;
"Pengguna Google,5,2021-04-05 10:20:15,""waaa mantap sangat membantu sekali dalam berbelanja, terima kasih toko pedia😍😍😍""";;;;;;;
Pengguna Google,4,2021-04-05 10:19:36,Entahlah;;;;;;;
Pengguna Google,5,2021-04-05 10:19:34,memuaskan;;;;;;;
Pengguna Google,5,2021-04-05 10:19:21,ok;;;;;;;
Pengguna Google,5,2021-04-05 10:19:12,APLIKASI INI SANGAT BAGUS I Love it;;;;;;;
Pengguna Google,5,2021-04-05 10:18:55,kenapa suka eror ya belakangan ini....setiap mau klik order bayar slalu tidak bisa.hari ini sya mau order barang dr siang smpe jam 9 malam ini tetap tidak bisa.akhirnya saya hapus aplikasi tokopedia;;;;;;;
Pengguna Google,5,2021-04-05 10:18:53,Tokopedia memang sangat membantu...keren bangeeeeedz.....pokonya jempol 10 buat tokopedia...top bngt pokonya;;;;;;;
Pengguna Google,5,2021-04-05 10:18:20,Maaf ya toped ternyata aku salah paham ternyata dana ku kalian refund kembali maaf ya toped maaf banget lain kali tolong dong jangan dibatalin sembarangan batalin pesanan pelanggan dong min;;;;;;;
Pengguna Google,5,2021-04-05 10:18:02,Oke;;;;;;;
Pengguna Google,5,2021-04-05 10:18:00,terima kasih;;;;;;;
Pengguna Google,5,2021-04-05 10:17:59,mudah di pahami bagus pelayanan nya;;;;;;;
Pengguna Google,5,2021-04-05 10:17:49,senang sekali;;;;;;;
Pengguna Google,1,2021-04-05 10:17:29,Dengan Tokopedia apa sih yg gak bisa;;;;;;;
Pengguna Google,5,2021-04-05 10:17:27,bagus;;;;;;;
Pengguna Google,5,2021-04-05 10:17:07,Memuaskan;;;;;;;
Pengguna Google,3,2021-04-05 10:16:05,ok;;;;;;;
"Pengguna Google,5,2021-04-05 10:14:16,""bagus, mudah, hemat""";;;;;;;
Pengguna Google,5,2021-04-05 10:14:13,terimakasih sangat bermanfaat;;;;;;;
Pengguna Google,5,2021-04-05 10:14:11,Bagus bang;;;;;;;
Pengguna Google,4,2021-04-05 10:14:05,bagus dan cepat;;;;;;;
Pengguna Google,5,2021-04-05 10:12:58,sangat cocok untuk saya;;;;;;;
Pengguna Google,5,2021-04-05 10:12:54,Pembelian pelatihan prakerja di toko pedia sangat membantu dan sangat mudah terimakasih untuk toko pedia;;;;;;;
Pengguna Google,5,2021-04-05 10:12:33,MEMBANTU TAPI TOLONG SERTIFIKAT NYA JANGAN SAMPE 10 HEHEHE;;;;;;;
Pengguna Google,5,2021-04-05 10:12:30,Bagus pelayanannya bagus pelayanannya;;;;;;;
Pengguna Google,5,2021-04-05 10:11:57,No comment;;;;;;;
"Pengguna Google,5,2021-04-05 10:10:49,""Karna tokopedia aku bisa ikut kelas kecantikan di prakerja , sukses terus tokopedia""";;;;;;;
"Pengguna Google,5,2021-04-05 10:10:38,""Sangat menyenangkan sekali bisa belajar,belanja hemat.""";;;;;;;
Pengguna Google,5,2021-04-05 10:09:15,Ok;;;;;;;
"Pengguna Google,5,2021-04-05 10:09:02,""Mantab.,seneng belanja di Tokopedia""";;;;;;;
Pengguna Google,1,2021-04-05 10:07:41,Makasih;;;;;;;
Pengguna Google,5,2021-04-05 10:04:55,Aplikasi yang baik;;;;;;;
Pengguna Google,1,2021-04-05 10:04:43,Bagaimana klo mau meng singkron kan ovo dg tokopedia krn beds ni hp nya tk;;;;;;;
Pengguna Google,5,2021-04-05 10:04:02,sangat baik;;;;;;;
Pengguna Google,5,2021-04-05 10:03:48,sangat bermanfaat;;;;;;;
Pengguna Google,5,2021-04-05 10:03:45,Mantul;;;;;;;
Pengguna Google,5,2021-04-05 10:02:56,sangat bagus dan sangat membantu dan mudah di gunakan;;;;;;;
Pengguna Google,5,2021-04-05 10:00:33,sangat membantu;;;;;;;
Pengguna Google,5,2021-04-05 10:00:10,suka;;;;;;;
Pengguna Google,5,2021-04-05 09:57:30,Nice;;;;;;;
Pengguna Google,5,2021-04-05 09:56:55,sangat bermanfaat;;;;;;;
Pengguna Google,5,2021-04-05 09:56:09,easyyy;;;;;;;
"Pengguna Google,5,2021-04-05 09:54:42,""mantap banyak cashback dan wib nya , yg terpenting pengirimanya cukup terjangkau dan bisa memilih dengan tepat dibanding yg lain""";;;;;;;
Pengguna Google,5,2021-04-05 09:54:21,Waaahhhh... Super2 !!!!;;;;;;;
Pengguna Google,5,2021-04-05 09:53:37,senang pakai tokopedia;;;;;;;
Pengguna Google,5,2021-04-05 09:53:22,Trimakasih untuk tokopedia;;;;;;;
Pengguna Google,5,2021-04-05 09:52:58,Sangat bermanfaat;;;;;;;
Pengguna Google,5,2021-04-05 09:52:07,Belanja di Toko Pedia banyak untungnya;;;;;;;
Pengguna Google,5,2021-04-05 09:52:00,good;;;;;;;
Pengguna Google,5,2021-04-05 09:51:44,Good toko terbaik;;;;;;;
Pengguna Google,5,2021-04-05 09:51:41,mantap sekali aplikasi ini👍;;;;;;;
Pengguna Google,5,2021-04-05 09:51:33,Terima kasih banyak tokopedia sangat membantu dan semoga sukses selalu..;;;;;;;
Pengguna Google,5,2021-04-05 09:51:16,Mantap;;;;;;;
Pengguna Google,5,2021-04-05 09:51:15,Sangat bagus;;;;;;;
Pengguna Google,5,2021-04-05 09:50:50,Semua bisa dan ada di tokopedia terimakasih tokopedia;;;;;;;
Pengguna Google,5,2021-04-05 09:50:14,bagus dalam pelayanan;;;;;;;
Pengguna Google,5,2021-04-05 09:48:54,Pengiriman memuaskan;;;;;;;
Pengguna Google,5,2021-04-05 09:48:53,Good job;;;;;;;
"Pengguna Google,5,2021-04-05 09:46:45,""terimakasih tokopedia, saya jadi bisa menambah ilmu""";;;;;;;
"Pengguna Google,4,2021-04-05 09:46:15,""bintang 5 dulu sementara,nanti klo ada gratisan gue tambah lagi atuk.""";;;;;;;
Pengguna Google,5,2021-04-05 09:45:42,bagus pokoknya;;;;;;;
Pengguna Google,5,2021-04-05 09:45:38,the best toko pedia;;;;;;;
Pengguna Google,5,2021-04-05 09:44:50,mantappp aplikasinya ringan;;;;;;;
Pengguna Google,5,2021-04-05 09:44:46,good;;;;;;;
Pengguna Google,5,2021-04-05 09:44:16,sangat membantu dan bermamfaat;;;;;;;
Pengguna Google,5,2021-04-05 09:43:31,Apk sanagat bagus buat belanja onlien;;;;;;;
Pengguna Google,3,2021-04-05 09:42:12,Klo memang bisa di perbaiki jaringanya itu tambah baik .;;;;;;;
Pengguna Google,5,2021-04-05 09:41:14,Sangat membantu;;;;;;;
Pengguna Google,5,2021-04-05 09:41:05,Sangattt Memuaskannn sekaliiiiiiiiii;;;;;;;
Pengguna Google,5,2021-04-05 09:39:37,Bagus. Is the best untuk toko pedia;;;;;;;
Pengguna Google,5,2021-04-05 09:39:03,sangat membantu;;;;;;;
Pengguna Google,5,2021-04-05 09:38:29,mantapp;;;;;;;
Pengguna Google,5,2021-04-05 09:37:47,Cara belanja yg mudah;;;;;;;
Pengguna Google,5,2021-04-05 09:37:24,Good;;;;;;;
Pengguna Google,5,2021-04-05 09:36:52,Semoga program ini bisa terus lanjut;;;;;;;
Pengguna Google,5,2021-04-05 09:36:27,Tokopedia Mantap sangat membantu dalam bertransaksi 👍👍👍👍;;;;;;;
Pengguna Google,5,2021-04-05 09:36:20,terima kasih tokopedia sangat mudah banget buat pelatihan kartu prakerjanya;;;;;;;
Pengguna Google,5,2021-04-05 09:35:43,good;;;;;;;
"Pengguna Google,2,2021-04-05 09:35:41,""Aplikasi ini tidak terlalu bagus Karena Promo Vouchernya saya Telah diambil/hangus oleh tokopedia Karena Cancel otomatis, saya benci aplikasi ini dan saya akan menghapus TOLONG PERBAIKI AGAR PELANGGAN PUAS""";;;;;;;
Pengguna Google,5,2021-04-05 09:34:47,Sangatlah bermanfaat untuk saya;;;;;;;
Pengguna Google,5,2021-04-05 09:34:45,sangat bagus dan bermanfaat;;;;;;;
Pengguna Google,5,2021-04-05 09:34:18,bermanfaat;;;;;;;
Pengguna Google,5,2021-04-05 09:33:44,belajar dlu;;;;;;;
Pengguna Google,5,2021-04-05 09:32:11,👍;;;;;;;
Pengguna Google,5,2021-04-05 09:31:48,Sangat membantu kamu sebagai pengguna prakerja terimakasib tokopedia😇;;;;;;;
Pengguna Google,5,2021-04-05 09:30:08,goodjob tokopedia;;;;;;;
Pengguna Google,5,2021-04-05 09:27:53,👍👍👍;;;;;;;
Pengguna Google,5,2021-04-05 09:26:47,suka sekali sama aplikasi imi;;;;;;;
Pengguna Google,5,2021-04-05 09:25:53,Bagus;;;;;;;
Pengguna Google,4,2021-04-05 09:24:54,Saya coba dulu. Kalo bagus. Aku kasih bintang 5;;;;;;;
Pengguna Google,5,2021-04-05 09:24:25,mantul;;;;;;;
Pengguna Google,5,2021-04-05 09:23:16,sangat cepat;;;;;;;
Pengguna Google,5,2021-04-05 09:20:07,terima kasih tokopedia🙏;;;;;;;
Pengguna Google,5,2021-04-05 09:19:59,mantap.mudah2 brang nya bgus sesuai apikasih;;;;;;;
Pengguna Google,5,2021-04-05 09:19:24,apk bagus.;;;;;;;
Pengguna Google,4,2021-04-05 09:18:28,Oklah;;;;;;;
Pengguna Google,5,2021-04-05 09:17:40,sangat membantu;;;;;;;
Pengguna Google,5,2021-04-05 09:17:24,mantap;;;;;;;
Pengguna Google,5,2021-04-05 09:14:51,Mantabbbb;;;;;;;
Pengguna Google,5,2021-04-05 09:14:49,Bagus apk ini sngt membntu dan memudahkan sglanya.pkok nya menyenangkan;;;;;;;
"Pengguna Google,5,2021-04-05 09:14:42,""baru coba,mudh²an bagus😊""";;;;;;;
"Pengguna Google,2,2021-04-05 09:14:37,""Coba donk di lihat masak iklan saya gak jalan dan bahkan produk saya tidak kalah harga dengan yang laen,, biaya iklan selalu ada,, tapi kenpa produk saya selalu di bawah.. Kapan laku nya produk saya ini,, soalnya waktu berjalan.. Ok pake sistem tapi kan lihat donk kita gimna, kita ikuti saran isi biaya iklan malah iklan gak jalan,, sekarang parah pembeli hanya yang sudah pernah,, coba di cek donk,, asal ganti versi pasti berobah,, harga bersaing, biaya iklan ada bintang bagus...cek akun""";;;;;;;
Pengguna Google,5,2021-04-05 09:13:20,tarimakasi tokopedia;;;;;;;
Pengguna Google,5,2021-04-05 09:12:59,Ok;;;;;;;
Pengguna Google,5,2021-04-05 09:12:34,Sangat bagus;;;;;;;
Pengguna Google,5,2021-04-05 09:12:33,Baik;;;;;;;
Pengguna Google,5,2021-04-05 09:11:56,Yeah;;;;;;;
Pengguna Google,5,2021-04-05 09:11:19,Terimakasih tokopedia telah membantu program prakerja saya;;;;;;;
Pengguna Google,4,2021-04-05 09:10:06,Sangat membagongkan;;;;;;;
Pengguna Google,5,2021-04-05 09:09:36,Beli hp lewat tokopedia sama tokonya dikirim hp rekondisi nggak bisa dicas dan simcard nggak terdeteksi... Lalu komplain dan di respon tokopedia dengan baik dan saldopun kembali utuh... Belanja Pakai tokopedia aman deh pokoknya...;;;;;;;
Pengguna Google,5,2021-04-05 09:09:19,Wow;;;;;;;
Pengguna Google,5,2021-04-05 09:08:35,Aplikasi ini bagus.............banget;;;;;;;
"Pengguna Google,1,2021-04-05 09:08:23,""Saya blnja pertama tgl 2Maret 2021capucino mayora di surabaya free ongkir free biaya kok batal pdhl Pertama kali blnja trus besoknya mestinya kan sesuai prosedur.Tgl 3 saya belanja 2x beda toko hbs1,6 jt kok tiba2 hari ini tgl 5 pesanan Pertama saya dibatalkan krna tidak diproses terlalu lama sama penjual n auto dari tokped batal,jadinya yg masuk pemblanjaan Pertama kan tgl 3 trus gmn tanggung jawab tokped & penjual apa kyk gini sama pengguna baru?Kecewa lama nggu batal#bukti ad screenshot saya#""";;;;;;;
Pengguna Google,5,2021-04-05 09:05:34,serba muraahhh;;;;;;;
Pengguna Google,5,2021-04-05 09:04:38,toped is good;;;;;;;
Pengguna Google,1,2021-04-05 09:04:33,Aplikasi gak jelas.. Ganggu aja sllu muncul di layar hp;;;;;;;
Pengguna Google,5,2021-04-05 09:04:30,Ok;;;;;;;
Pengguna Google,5,2021-04-05 09:04:26,kereeen;;;;;;;
Pengguna Google,4,2021-04-05 09:04:19,terimakasih;;;;;;;
Pengguna Google,5,2021-04-05 09:02:46,Muantabz top banget dech. Thanks;;;;;;;
Pengguna Google,5,2021-04-05 09:02:25,saya sangat puas dengan aplakasih tokopedia.belanja lebih mudah terimah kasih tokopedia;;;;;;;
Pengguna Google,5,2021-04-05 09:02:07,TERIMAKASIH;;;;;;;
Pengguna Google,5,2021-04-05 09:01:30,bagus banget;;;;;;;
Pengguna Google,5,2021-04-05 09:00:27,knpa kode vhocer prakerja yg saya beli tidak bisa di gunakan;;;;;;;
Pengguna Google,5,2021-04-05 08:59:24,Azimnpldukbd d I have to help Louisiana;;;;;;;
Pengguna Google,5,2021-04-05 08:58:17,mantapppp ku sukaaaak;;;;;;;
Pengguna Google,5,2021-04-05 08:58:02,mantap;;;;;;;
Pengguna Google,4,2021-04-05 08:57:11,top markotop;;;;;;;
"Pengguna Google,5,2021-04-05 08:56:41,""Sangat bagus, terimakasih""";;;;;;;
Pengguna Google,5,2021-04-05 08:56:39,bagus;;;;;;;
Pengguna Google,5,2021-04-05 08:56:21,Keren;;;;;;;
Pengguna Google,5,2021-04-05 08:54:36,sangat bermanfaat sekali untuk saya pribadi;;;;;;;
Pengguna Google,1,2021-04-05 08:53:13,Masa ga kaya dulu sih? Yah gimana nih? Tokopedia makin kesini makin ga bener;;;;;;;
Pengguna Google,5,2021-04-05 08:52:49,Sangat baik pelayanan nya;;;;;;;
Pengguna Google,4,2021-04-05 08:52:37,Click. Cara mudah membuat foto menjadi video u yang ada we;;;;;;;
"Pengguna Google,5,2021-04-05 08:52:33,""Terimakasih, sangat membantu""";;;;;;;
Pengguna Google,5,2021-04-05 08:52:30,mantap;;;;;;;
Pengguna Google,5,2021-04-05 08:52:22,mantab👍🏻;;;;;;;
Pengguna Google,5,2021-04-05 08:51:19,👍;;;;;;;
Pengguna Google,5,2021-04-05 08:51:13,lebih baik lgi;;;;;;;
Pengguna Google,5,2021-04-05 08:51:05,ok;;;;;;;
Pengguna Google,5,2021-04-05 08:50:12,Smg lbih puas;;;;;;;
Pengguna Google,1,2021-04-05 08:48:06,Kasih bintang 1 dulu;;;;;;;
Pengguna Google,5,2021-04-05 08:47:51,Sangat bagus;;;;;;;
"Pengguna Google,5,2021-04-05 08:47:50,""SUMPAH BARU DOWNLOAD, UDH D SUGUHKAN BERBAGAI FITUR YG MANTAP😭😭😭""";;;;;;;
Pengguna Google,5,2021-04-05 08:47:37,mantap;;;;;;;
Pengguna Google,1,2021-04-05 08:47:19,Voucher pelatihan nya gk ada..;;;;;;;
Pengguna Google,5,2021-04-05 08:47:02,Sya mendukung dgn ada ny tokopedia memudah kan membantu tansaksi jual beli melalui onlen;;;;;;;
"Pengguna Google,5,2021-04-05 08:46:40,""mantap,dapet gratis belanja""";;;;;;;
Pengguna Google,5,2021-04-05 08:45:27,puasss;;;;;;;
Pengguna Google,5,2021-04-05 08:45:19,Terimakasih Tokopedia karena dengan ini saya bisa mengikuti pelatihan prakerja dengan lancar. Terbaik pokonya. Terbaik;;;;;;;
Pengguna Google,5,2021-04-05 08:45:03,Sangat membatu sekali sukses buat tokopedia;;;;;;;
Pengguna Google,5,2021-04-05 08:43:53,Bagus sih apk nya tapi aku nggak tau cara pesen barang nya ajarin aku donk;;;;;;;
Pengguna Google,4,2021-04-05 08:43:36,🤣;;;;;;;
Pengguna Google,5,2021-04-05 08:43:35,terimakasih Tokopedia... goodluck..;;;;;;;
"Pengguna Google,1,2021-04-05 08:42:49,""setelah update malah gak bisa pilih indomaret saat tukar tambah hape. tulisanya berhasil mengubah alamat tapi alamatnya masih alamat rumah bukan i indomaret. udah di cek toko ada indopaket, udah cek semua muanya tapi masih sama. bahkan di hape lain pun sama. kembalikan seperti sebelumnya aja. masih enakan versi sebelumnya.""";;;;;;;
Pengguna Google,5,2021-04-05 08:42:01,sangat puas;;;;;;;
Pengguna Google,5,2021-04-05 08:40:52,I like that 💜;;;;;;;
Pengguna Google,5,2021-04-05 08:40:46,Sangat bermanfaat terimakasih;;;;;;;
Pengguna Google,5,2021-04-05 08:40:25,josss;;;;;;;
Pengguna Google,5,2021-04-05 08:39:07,belanja terlengkap;;;;;;;
Pengguna Google,5,2021-04-05 08:38:54,terimakasih tokopedia sangat membantu sekali;;;;;;;
"Pengguna Google,1,2021-04-05 08:36:24,""We ee dr";"6 cf, c, xx xnn. Nmn""";;;;;;
Pengguna Google,4,2021-04-05 08:36:08,sangat mudah dan gampang;;;;;;;
Pengguna Google,5,2021-04-05 08:35:45,Sangat bermanfaat;;;;;;;
Pengguna Google,5,2021-04-05 08:34:19,Toko rekomended pisan 👍👍👍👍 pengiriman cepat;;;;;;;
Pengguna Google,5,2021-04-05 08:33:31,bagus;;;;;;;
Pengguna Google,5,2021-04-05 08:33:02,menyala;;;;;;;
Pengguna Google,4,2021-04-05 08:32:15,Cepat respon nya;;;;;;;
Pengguna Google,5,2021-04-05 08:30:21,Cakeppp mulai ngebalap ecom Sebelah. Semangat topedd;;;;;;;
Pengguna Google,5,2021-04-05 08:29:32,mantap;;;;;;;
Pengguna Google,4,2021-04-05 08:29:14,Bagus;;;;;;;
Pengguna Google,5,2021-04-05 08:28:32,Sangt membatu oke pokonya tingkatkan terus makin maju toko pedia;;;;;;;
Pengguna Google,1,2021-04-05 08:28:01,Pake wifi sinyal bagus di apk nya tidak ada koneksi;;;;;;;
Pengguna Google,5,2021-04-05 08:27:00,bagus;;;;;;;
Pengguna Google,5,2021-04-05 08:25:43,Terbaik;;;;;;;
Pengguna Google,5,2021-04-05 08:25:32,good;;;;;;;
Pengguna Google,5,2021-04-05 08:25:23,Banyak pilihan dan harga menarik..;;;;;;;
Pengguna Google,5,2021-04-05 08:25:08,Sangat bagus;;;;;;;
Pengguna Google,5,2021-04-05 08:25:01,Nyaman aplikasinya nih;;;;;;;
Pengguna Google,4,2021-04-05 08:24:28,Ok;;;;;;;
Pengguna Google,3,2021-04-05 08:24:14,lebih baik;;;;;;;
